lat,lon,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-25.001074,33.268066,355.03,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,296.83,8.77,D,0
-25.000727,33.272331,355.45,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,297.03,11.59,D,0
-25.014473,33.316826,367,0.42,0.61,2015/11/1,1042,N,VIIRS,h,1,302.63,26.6,D,0
-25.015781,33.315662,355.1,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,299.74,13.03,D,0
-25.015455,33.319969,348.86,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,297.48,13.03,D,0
-23.263342,47.606777,334.44,0.48,0.4,2015/11/1,1042,N,VIIRS,n,1,295.65,4.61,D,0
-25.371382,29.94968,352.39,0.68,0.74,2015/11/1,1042,N,VIIRS,n,1,303.88,22.62,D,0
-25.370476,29.964777,331.17,0.68,0.74,2015/11/1,1042,N,VIIRS,n,1,299.77,15.57,D,0
-25.370934,29.957151,367,0.68,0.74,2015/11/1,1042,N,VIIRS,h,1,305.47,15.57,D,0
-25.369577,29.944645,330.49,0.68,0.74,2015/11/1,1042,N,VIIRS,n,1,298.85,4.86,D,0
-25.368797,29.959099,367,0.68,0.74,2015/11/1,1042,N,VIIRS,h,1,306.16,24,D,0
-25.376614,29.944143,330.45,0.68,0.74,2015/11/1,1042,N,VIIRS,n,1,299.35,7.98,D,0
-25.376204,29.951708,344.5,0.68,0.74,2015/11/1,1042,N,VIIRS,n,1,300.88,13.4,D,0
-25.193823,32.961342,337.19,0.44,0.63,2015/11/1,1042,N,VIIRS,n,1,297.66,3.84,D,0
-25.233902,32.978611,367,0.44,0.63,2015/11/1,1042,N,VIIRS,h,1,300.24,35.59,D,3
-25.239777,32.979111,337.44,0.44,0.63,2015/11/1,1042,N,VIIRS,n,1,296.55,5.42,D,0
-25.519703,28.873426,355.86,0.8,0.78,2015/11/1,1042,N,VIIRS,n,1,302.36,14.56,D,0
-23.564936,46.656914,335.05,0.43,0.38,2015/11/1,1042,N,VIIRS,n,1,300.89,4.02,D,0
-25.346514,32.726624,333.4,0.46,0.64,2015/11/1,1042,N,VIIRS,n,1,299.8,4.13,D,0
-25.522556,31.996618,336.84,0.51,0.66,2015/11/1,1042,N,VIIRS,n,1,297.96,3.64,D,0
-25.527102,31.994413,332.15,0.51,0.66,2015/11/1,1042,N,VIIRS,n,1,297.17,3.99,D,0
-25.821165,29.176451,332.66,0.77,0.77,2015/11/1,1042,N,VIIRS,n,1,300.27,5.21,D,0
-25.769377,30.225004,332.49,0.66,0.73,2015/11/1,1042,N,VIIRS,n,1,299.2,5.83,D,0
-25.776287,30.225267,335.56,0.66,0.73,2015/11/1,1042,N,VIIRS,n,1,304.06,5.83,D,0
-22.979031,32.888561,367,0.42,0.61,2015/11/1,1042,N,VIIRS,h,1,303.84,11.48,D,0
-22.954462,32.91534,336.52,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,303.25,3.28,D,0
-22.954117,32.919598,341.28,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,302.83,3.28,D,0
-22.960567,32.911655,337.07,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,301.89,6.83,D,0
-22.960218,32.915913,350.33,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,303.37,10.64,D,0
-21.688219,43.80064,337.79,0.38,0.36,2015/11/1,1042,N,VIIRS,n,1,299.75,4.7,D,0
-22.972082,32.912785,335.56,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,302.31,5.13,D,0
-22.971733,32.91703,336.64,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,301.22,6.68,D,0
-25.781933,30.232952,341.58,0.66,0.73,2015/11/1,1042,N,VIIRS,n,1,302.66,16.68,D,0
-25.641186,32.48597,331.82,0.48,0.65,2015/11/1,1042,N,VIIRS,n,1,298.83,3.67,D,0
-25.858088,29.170532,332.51,0.77,0.77,2015/11/1,1042,N,VIIRS,n,1,302.46,6.64,D,2
-25.813904,30.156521,333.09,0.67,0.74,2015/11/1,1042,N,VIIRS,n,1,301.52,7.48,D,0
-25.96048,30.018501,334.34,0.68,0.74,2015/11/1,1042,N,VIIRS,n,1,300.07,20.14,D,0
-25.967869,30.011814,342.58,0.69,0.74,2015/11/1,1042,N,VIIRS,n,1,301.08,20.14,D,0
-25.967484,30.018679,367,0.68,0.74,2015/11/1,1042,N,VIIRS,h,1,308.38,20.14,D,0
-25.974483,30.018862,335.8,0.68,0.74,2015/11/1,1042,N,VIIRS,n,1,301.32,5.95,D,0
-25.965498,30.013128,350.42,0.69,0.74,2015/11/1,1042,N,VIIRS,n,1,301.5,33.13,D,0
-25.965155,30.019932,367,0.69,0.74,2015/11/1,1042,N,VIIRS,h,1,304.97,32.4,D,0
-25.972157,30.020187,367,0.69,0.74,2015/11/1,1042,N,VIIRS,h,1,304.81,32.4,D,0
-26.039516,29.670139,342.92,0.72,0.76,2015/11/1,1042,N,VIIRS,n,1,301.72,12.82,D,0
-24.874792,44.101318,334.06,0.38,0.36,2015/11/1,1042,N,VIIRS,n,1,300.97,1.54,D,0
-24.893629,44.112556,339.94,0.38,0.36,2015/11/1,1042,N,VIIRS,n,1,304.35,2.06,D,0
-26.456171,29.134861,367,0.78,0.78,2015/11/1,1042,N,VIIRS,h,1,301.42,10,D,0
-26.463533,29.134916,335.15,0.78,0.78,2015/11/1,1042,N,VIIRS,n,1,298.07,4.57,D,0
-26.455456,29.135029,354.25,0.78,0.78,2015/11/1,1042,N,VIIRS,n,1,300.37,15.72,D,0
-26.462816,29.135118,342.52,0.78,0.78,2015/11/1,1042,N,VIIRS,n,1,298.58,6.98,D,0
-26.542124,29.170683,332.56,0.78,0.78,2015/11/1,1042,N,VIIRS,l,1,304.37,9.47,D,2
-26.542437,29.174839,330.57,0.78,0.78,2015/11/1,1042,N,VIIRS,l,1,304.36,6.55,D,2
-26.562408,31.219204,333.32,0.58,0.7,2015/11/1,1042,N,VIIRS,n,1,297.46,1.72,D,0
-25.160694,44.845661,334.67,0.39,0.36,2015/11/1,1042,N,VIIRS,n,1,298.88,3.29,D,0
-26.59437,32.385971,330.63,0.5,0.65,2015/11/1,1042,N,VIIRS,n,1,297.93,16.14,D,0
-23.207703,35.016052,331.28,0.63,0.54,2015/11/1,1042,N,VIIRS,n,1,299.08,4.1,D,0
-23.630505,33.959885,367,0.37,0.58,2015/11/1,1042,N,VIIRS,h,1,301.8,6.05,D,0
-23.763348,33.205166,332.83,0.41,0.61,2015/11/1,1042,N,VIIRS,n,1,300.34,3.52,D,0
-23.765348,33.204994,333.93,0.41,0.61,2015/11/1,1042,N,VIIRS,n,1,299.92,1.55,D,0
-22.170275,46.375771,341.23,0.44,0.38,2015/11/1,1042,N,VIIRS,n,1,298.66,4.13,D,0
-24.149885,29.271677,333.25,0.73,0.76,2015/11/1,1042,N,VIIRS,n,1,302.04,6.12,D,0
-23.730761,34.779331,330.29,0.33,0.55,2015/11/1,1042,N,VIIRS,l,1,303.2,4.2,D,0
-24.151873,29.272633,331.29,0.73,0.76,2015/11/1,1042,N,VIIRS,l,1,302.12,7.74,D,0
-22.460787,45.576809,335.66,0.41,0.37,2015/11/1,1042,N,VIIRS,n,1,292.41,7,D,0
-24.000547,32.597088,356.38,0.45,0.63,2015/11/1,1042,N,VIIRS,n,1,299.23,8.27,D,3
-22.463081,45.580536,353.2,0.41,0.37,2015/11/1,1042,N,VIIRS,n,1,296.68,11.05,D,0
-22.46925,45.585842,349.04,0.41,0.37,2015/11/1,1042,N,VIIRS,n,1,298.98,13.79,D,0
-22.468597,45.589806,347.02,0.41,0.37,2015/11/1,1042,N,VIIRS,n,1,299.47,24.93,D,0
-22.467943,45.59375,342.72,0.41,0.37,2015/11/1,1042,N,VIIRS,n,1,306.35,24.93,D,0
-22.467293,45.597702,345.75,0.41,0.37,2015/11/1,1042,N,VIIRS,n,1,304.91,53.85,D,0
-24.014353,32.930603,333.97,0.43,0.62,2015/11/1,1042,N,VIIRS,n,1,299.14,3.11,D,0
-23.938118,34.062218,350.22,0.37,0.58,2015/11/1,1042,N,VIIRS,n,1,301.78,5.07,D,0
-23.937794,34.065952,355.23,0.37,0.58,2015/11/1,1042,N,VIIRS,n,1,302.36,5.07,D,0
-23.929556,34.403641,335.37,0.35,0.57,2015/11/1,1042,N,VIIRS,n,1,304.5,4.49,D,0
-22.500343,45.739933,330.84,0.41,0.37,2015/11/1,1042,N,VIIRS,n,1,292.05,5.43,D,0
-24.090511,34.605114,335.16,0.34,0.56,2015/11/1,1042,N,VIIRS,n,1,302.3,2.68,D,0
-24.157318,34.454147,334.94,0.35,0.57,2015/11/1,1042,N,VIIRS,n,1,301.89,2.07,D,0
-24.141024,34.631786,334.34,0.34,0.56,2015/11/1,1042,N,VIIRS,n,1,304.1,2.03,D,0
-24.230427,33.692879,330.91,0.39,0.59,2015/11/1,1042,N,VIIRS,l,1,301.64,4.87,D,0
-24.160366,34.479294,331.88,0.35,0.57,2015/11/1,1042,N,VIIRS,l,1,301.91,2.33,D,0
-26.600876,32.381313,355.47,0.5,0.66,2015/11/1,1042,N,VIIRS,n,1,296.85,16.14,D,0
-26.600531,32.386494,367,0.5,0.65,2015/11/1,1042,N,VIIRS,h,1,302.47,16.14,D,0
-24.915834,46.986404,338.29,0.43,0.38,2015/11/1,1042,N,VIIRS,n,1,299.66,4.32,D,0
-26.662741,32.641739,349.11,0.48,0.65,2015/11/1,1042,N,VIIRS,n,1,300.58,6.22,D,0
-26.663057,32.640507,334.05,0.48,0.65,2015/11/1,1042,N,VIIRS,n,1,299.81,3.51,D,0
-26.662731,32.645428,333.43,0.48,0.65,2015/11/1,1042,N,VIIRS,n,1,300.04,3.51,D,0
-26.794916,31.133839,367,0.6,0.7,2015/11/1,1042,N,VIIRS,h,1,302.91,16.06,D,0
-26.812206,31.178827,330.62,0.59,0.7,2015/11/1,1042,N,VIIRS,n,1,294.56,1.11,D,0
-26.931364,31.041351,332.27,0.6,0.71,2015/11/1,1042,N,VIIRS,n,1,300.6,5.7,D,0
-26.875629,32.675755,337.16,0.48,0.65,2015/11/1,1042,N,VIIRS,n,1,297.18,5.4,D,0
-26.934385,31.041342,343.04,0.6,0.71,2015/11/1,1042,N,VIIRS,n,1,300.84,6.06,D,0
-26.875811,32.677341,339.53,0.48,0.65,2015/11/1,1042,N,VIIRS,n,1,296.77,3.63,D,0
-27.052118,32.52478,332.43,0.49,0.65,2015/11/1,1042,N,VIIRS,n,1,297.48,6.21,D,0
-27.051767,32.529945,347.05,0.49,0.65,2015/11/1,1042,N,VIIRS,n,1,297.36,8.87,D,0
-27.057058,32.527534,337.45,0.49,0.65,2015/11/1,1042,N,VIIRS,n,1,297.75,4.6,D,0
-27.513903,32.580254,336.24,0.49,0.65,2015/11/1,1042,N,VIIRS,n,1,294.46,6.76,D,0
-27.726257,32.520256,330.77,0.5,0.66,2015/11/1,1042,N,VIIRS,n,1,294.29,9.25,D,0
-27.725931,32.525513,367,0.5,0.66,2015/11/1,1042,N,VIIRS,h,1,295.9,17.21,D,0
-27.732435,32.520729,343.76,0.5,0.66,2015/11/1,1042,N,VIIRS,n,1,294.51,7.36,D,0
-27.732107,32.525986,340.05,0.5,0.66,2015/11/1,1042,N,VIIRS,n,1,293.94,6.43,D,0
-28.426811,32.377178,340.4,0.52,0.66,2015/11/1,1042,N,VIIRS,n,1,292.7,4.16,D,0
-28.598196,30.883005,330.74,0.64,0.72,2015/11/1,1042,N,VIIRS,n,1,296.18,3.8,D,0
-28.619713,32.254379,355.28,0.53,0.67,2015/11/1,1042,N,VIIRS,n,1,293.73,11.09,D,0
-29.5249,29.924698,342.8,0.74,0.76,2015/11/1,1042,N,VIIRS,n,1,293.07,26.52,D,0
-29.524664,29.931118,367,0.74,0.76,2015/11/1,1042,N,VIIRS,h,1,293.56,47.54,D,0
-23.341696,33.15229,330.51,0.41,0.61,2015/11/1,1042,N,VIIRS,l,1,302.49,3.76,D,0
-23.342056,33.148132,330.06,0.41,0.61,2015/11/1,1042,N,VIIRS,l,1,302.59,3.68,D,0
-23.342421,33.14397,337.08,0.41,0.61,2015/11/1,1042,N,VIIRS,n,1,302.18,3.68,D,0
-23.342785,33.139809,332.6,0.41,0.61,2015/11/1,1042,N,VIIRS,n,1,301.54,4.87,D,0
-22.974705,35.081379,330.51,0.62,0.54,2015/11/1,1042,N,VIIRS,n,1,298.9,2.96,D,0
-22.975218,35.079945,335.71,0.62,0.54,2015/11/1,1042,N,VIIRS,n,1,299.18,5.18,D,0
-23.12392,33.039871,349.4,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,299.74,6.53,D,0
-23.124285,33.035664,352.11,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,300.44,5.31,D,0
-23.118198,33.039345,330.69,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,299.86,2.84,D,0
-22.758934,35.28067,335.24,0.6,0.53,2015/11/1,1042,N,VIIRS,n,1,299.84,4.19,D,0
-22.980661,32.879219,335.59,0.43,0.62,2015/11/1,1042,N,VIIRS,n,1,302.57,3.45,D,0
-22.98031,32.883488,346.59,0.43,0.62,2015/11/1,1042,N,VIIRS,n,1,302.91,10.05,D,0
-22.979605,32.892017,339.28,0.43,0.62,2015/11/1,1042,N,VIIRS,n,1,303.88,7.35,D,0
-22.979252,32.896294,341.53,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,304.11,7.35,D,0
-22.979958,32.887753,367,0.43,0.62,2015/11/1,1042,N,VIIRS,h,1,304.85,10.05,D,0
-22.986429,32.879803,334.35,0.43,0.62,2015/11/1,1042,N,VIIRS,n,1,303.08,2.97,D,0
-22.983601,32.913887,367,0.42,0.61,2015/11/1,1042,N,VIIRS,h,1,304.41,14.92,D,0
-22.992556,32.876095,332.26,0.43,0.62,2015/11/1,1042,N,VIIRS,n,1,300.76,2.97,D,0
-22.992199,32.88036,342.21,0.43,0.62,2015/11/1,1042,N,VIIRS,n,1,302.44,2.97,D,0
-22.989712,32.910213,356.14,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,305.18,14.92,D,0
-22.989359,32.914448,367,0.42,0.61,2015/11/1,1042,N,VIIRS,h,1,304.98,14.92,D,0
-22.997614,32.885185,334.4,0.43,0.62,2015/11/1,1042,N,VIIRS,n,1,301.9,3.04,D,0
-22.997257,32.889462,353.6,0.43,0.62,2015/11/1,1042,N,VIIRS,n,1,302.51,3.04,D,0
-22.996897,32.893745,334.89,0.43,0.62,2015/11/1,1042,N,VIIRS,n,1,301.98,10.02,D,0
-22.995113,32.915058,339.7,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,301.16,7.39,D,0
-22.995468,32.910812,367,0.42,0.61,2015/11/1,1042,N,VIIRS,h,1,303.24,7.39,D,0
-23.003382,32.885746,331.91,0.43,0.62,2015/11/1,1042,N,VIIRS,n,1,299.55,3.04,D,0
-23.003021,32.890022,333.3,0.43,0.62,2015/11/1,1042,N,VIIRS,n,1,300.05,3.04,D,0
-22.947092,33.664646,336.25,0.38,0.59,2015/11/1,1042,N,VIIRS,n,1,302.66,5.48,D,0
-23.045294,33.005005,351.66,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,303.54,6.34,D,0
-23.044924,33.009209,335.39,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,302.76,7.93,D,0
-23.045664,33.000805,367,0.42,0.61,2015/11/1,1042,N,VIIRS,h,1,302.68,6.34,D,0
-23.051392,33.001381,336.01,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,302.72,6.34,D,0
-23.045864,33.006954,345.27,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,303.9,14.35,D,0
-23.046207,33.002739,367,0.42,0.61,2015/11/1,1042,N,VIIRS,h,1,304.28,6.71,D,0
-23.051937,33.003338,335.67,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,302.82,6.71,D,0
-23.113195,33.030392,340.44,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,303.36,3.89,D,0
-22.95002,34.818619,349.75,0.32,0.55,2015/11/1,1042,N,VIIRS,n,1,298.95,2.25,D,0
-22.889271,35.433193,332.32,0.59,0.53,2015/11/1,1042,N,VIIRS,n,1,298.23,3.11,D,0
-23.118559,33.035137,347.32,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,301.14,3.89,D,0
-25.775887,30.23193,331.92,0.66,0.73,2015/11/1,1042,N,VIIRS,n,1,301.3,5.83,D,0
-25.782822,30.23173,338.81,0.66,0.73,2015/11/1,1042,N,VIIRS,n,1,302.87,8.54,D,0
-25.821194,29.176485,331.63,0.77,0.77,2015/11/1,1042,N,VIIRS,n,1,300.5,3.79,D,0
-20.88578,44.288757,337.12,0.39,0.36,2015/11/1,1042,N,VIIRS,l,1,307.22,2.93,D,0
-22.248137,33.598515,336.01,0.38,0.58,2015/11/1,1042,N,VIIRS,n,1,303.45,2.17,D,0
-22.247782,33.602268,340.21,0.38,0.58,2015/11/1,1042,N,VIIRS,n,1,302.89,2.17,D,0
-25.775362,30.226418,350.2,0.66,0.73,2015/11/1,1042,N,VIIRS,n,1,304.53,14.97,D,0
-20.986691,43.906189,333.6,0.39,0.36,2015/11/1,1042,N,VIIRS,l,1,304.19,2.56,D,0
-22.398371,32.65731,336.05,0.43,0.62,2015/11/1,1042,N,VIIRS,n,1,303.84,3.57,D,0
-21.069143,44.051373,335.54,0.39,0.36,2015/11/1,1042,N,VIIRS,n,1,303.26,2.31,D,0
-21.236683,43.813023,335.16,0.39,0.36,2015/11/1,1042,N,VIIRS,n,1,304.06,4.29,D,0
-22.472775,34.002518,333.66,0.36,0.57,2015/11/1,1042,N,VIIRS,n,1,301.23,2.11,D,0
-21.270346,43.861,339.62,0.39,0.36,2015/11/1,1042,N,VIIRS,n,1,300.26,5.29,D,0
-21.27368,43.861584,342.34,0.39,0.36,2015/11/1,1042,N,VIIRS,n,1,303.7,5.29,D,0
-22.66363,32.137608,339.37,0.47,0.64,2015/11/1,1042,N,VIIRS,n,1,302.49,4.01,D,0
-22.606962,33.504776,350.58,0.38,0.59,2015/11/1,1042,N,VIIRS,n,1,304.98,7.12,D,0
-22.586054,33.724621,334.48,0.37,0.58,2015/11/1,1042,N,VIIRS,n,1,303.22,3.74,D,0
-22.585699,33.728355,354.8,0.37,0.58,2015/11/1,1042,N,VIIRS,n,1,305.27,3.74,D,0
-22.58534,33.732079,335.07,0.37,0.58,2015/11/1,1042,N,VIIRS,n,1,303.76,5.28,D,0
-21.354292,43.772171,345.96,0.39,0.36,2015/11/1,1042,N,VIIRS,n,1,304.28,11.08,D,0
-21.357622,43.772755,340.64,0.39,0.36,2015/11/1,1042,N,VIIRS,n,1,305.14,3.25,D,0
-22.580553,33.730278,331.93,0.37,0.58,2015/11/1,1042,N,VIIRS,l,1,303.49,1.35,D,0
-22.606058,33.503094,340.53,0.39,0.59,2015/11/1,1042,N,VIIRS,n,1,303.18,3.46,D,0
-22.58633,33.727112,346.48,0.37,0.58,2015/11/1,1042,N,VIIRS,n,1,303.61,4.61,D,0
-22.586,33.73085,346.11,0.37,0.58,2015/11/1,1042,N,VIIRS,n,1,304.57,5.4,D,0
-22.611582,33.503693,336.51,0.39,0.59,2015/11/1,1042,N,VIIRS,n,1,302.47,3.46,D,0
-22.663956,33.601696,330.74,0.38,0.59,2015/11/1,1042,N,VIIRS,l,1,301.49,1.18,D,0
-21.419195,43.794971,341.76,0.39,0.36,2015/11/1,1042,N,VIIRS,n,1,300.33,3.46,D,0
-21.528986,43.852585,335.48,0.39,0.36,2015/11/1,1042,N,VIIRS,l,1,305.97,3.75,D,0
-21.602856,43.984921,337.89,0.39,0.36,2015/11/1,1042,N,VIIRS,n,1,307.17,2.16,D,0
-22.952974,32.92041,339.55,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,302.41,4.83,D,0
-22.959476,32.912476,350.9,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,302.46,6.43,D,0
-22.959101,32.916725,339.34,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,303.67,8.23,D,0
-22.970987,32.91357,337.9,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,301.83,6.78,D,0
-22.970612,32.917801,349.39,0.42,0.61,2015/11/1,1042,N,VIIRS,n,1,301.7,7.92,D,0
-5.241799,35.512627,337,0.52,0.41,2015/11/1,1048,N,VIIRS,l,1,307.35,8.4,D,0
-8.849098,34.863869,343.51,0.42,0.45,2015/11/1,1048,N,VIIRS,n,1,300.71,3.97,D,0
-8.607543,36.610306,336.95,0.5,0.41,2015/11/1,1048,N,VIIRS,l,1,295.02,4.04,D,0
-8.628429,36.543571,333.85,0.5,0.41,2015/11/1,1048,N,VIIRS,n,1,294.19,4.18,D,0
-9.685223,28.424946,367,0.59,0.7,2015/11/1,1048,N,VIIRS,h,1,291.16,36.55,D,0
-9.691735,28.425707,346.45,0.59,0.7,2015/11/1,1048,N,VIIRS,n,1,289.83,8.16,D,0
-8.616887,36.652184,334.82,0.49,0.41,2015/11/1,1048,N,VIIRS,l,1,296.94,7.8,D,0
-8.758986,35.698147,332.15,0.56,0.43,2015/11/1,1048,N,VIIRS,n,1,294.02,3.11,D,0
-9.260368,32.141438,339.19,0.32,0.55,2015/11/1,1048,N,VIIRS,n,1,297.52,2.65,D,0
-8.643699,36.624622,341.66,0.5,0.41,2015/11/1,1048,N,VIIRS,l,1,291.98,34.73,D,0
-8.951618,34.463024,344.17,0.45,0.47,2015/11/1,1048,N,VIIRS,n,1,291.27,10.32,D,0
-8.646773,36.629814,341.16,0.49,0.41,2015/11/1,1048,N,VIIRS,l,1,310.26,295.81,D,0
-8.77496,35.841702,334.79,0.55,0.43,2015/11/1,1048,N,VIIRS,l,1,299.65,13.66,D,0
-9.288813,32.199085,331.31,0.32,0.55,2015/11/1,1048,N,VIIRS,n,1,297.67,4.43,D,0
-8.849463,35.374687,351.06,0.39,0.44,2015/11/1,1048,N,VIIRS,n,1,296.06,22.88,D,0
-8.853519,35.375202,351.48,0.39,0.44,2015/11/1,1048,N,VIIRS,n,1,296.55,15.28,D,0
-8.858087,35.372128,344.62,0.39,0.44,2015/11/1,1048,N,VIIRS,n,1,293.8,15.28,D,0
-8.857571,35.375755,353.06,0.39,0.44,2015/11/1,1048,N,VIIRS,n,1,296.82,15.28,D,0
-8.853846,35.375679,367,0.39,0.44,2015/11/1,1048,N,VIIRS,h,1,297.29,16.03,D,0
-8.858387,35.372608,347.19,0.39,0.44,2015/11/1,1048,N,VIIRS,n,1,293.68,16.03,D,0
-8.857897,35.37624,348.05,0.39,0.44,2015/11/1,1048,N,VIIRS,n,1,295.79,16.03,D,0
-8.861945,35.376823,354.05,0.39,0.44,2015/11/1,1048,N,VIIRS,n,1,292.62,7.54,D,0
-8.83596,35.745514,339.68,0.56,0.43,2015/11/1,1048,N,VIIRS,n,1,301.7,11.79,D,0
-8.83478,35.898441,342.18,0.55,0.42,2015/11/1,1048,N,VIIRS,l,1,306.41,23.35,D,0
-8.872329,35.745155,334.76,0.56,0.43,2015/11/1,1048,N,VIIRS,l,1,303.32,10.32,D,0
-9.841094,28.500652,334.71,0.58,0.7,2015/11/1,1048,N,VIIRS,n,1,293.11,8.07,D,0
-9.847589,28.501396,339.71,0.58,0.7,2015/11/1,1048,N,VIIRS,n,1,292.7,8.07,D,0
-8.745037,36.750786,330.51,0.49,0.4,2015/11/1,1048,N,VIIRS,l,1,298.02,7.98,D,0
-8.851789,36.031818,337.7,0.54,0.42,2015/11/1,1048,N,VIIRS,l,1,303.41,11.99,D,0
-9.865504,28.409143,367,0.59,0.7,2015/11/1,1048,N,VIIRS,h,1,290.96,18.22,D,0
-8.953763,35.399429,345.03,0.39,0.44,2015/11/1,1048,N,VIIRS,n,1,299.87,6.98,D,0
-8.76604,36.710445,348.05,0.49,0.4,2015/11/1,1048,N,VIIRS,n,1,294.98,10.36,D,0
-8.957812,35.39999,344,0.39,0.44,2015/11/1,1048,N,VIIRS,n,1,301.26,6.92,D,0
-8.957544,35.400684,343.79,0.39,0.44,2015/11/1,1048,N,VIIRS,n,1,300.83,7.85,D,0
-8.931474,35.683262,341.72,0.56,0.43,2015/11/1,1048,N,VIIRS,n,1,297.48,10.23,D,0
-9.840729,28.498207,331.43,0.58,0.7,2015/11/1,1048,N,VIIRS,n,1,293.31,6.26,D,0
-9.847224,28.498974,344.48,0.58,0.7,2015/11/1,1048,N,VIIRS,n,1,292.72,6.26,D,0
-9.864518,28.406528,367,0.59,0.7,2015/11/1,1048,N,VIIRS,h,1,290.58,19.66,D,0
-8.802781,36.753166,331.87,0.49,0.4,2015/11/1,1048,N,VIIRS,l,1,292.58,14.27,D,0
-8.803401,36.748764,367,0.49,0.4,2015/11/1,1048,N,VIIRS,h,1,296.48,14.27,D,0
-8.817518,36.675591,347.46,0.49,0.41,2015/11/1,1048,N,VIIRS,n,1,293.22,8.91,D,0
-9.403729,32.362057,331.68,0.63,0.54,2015/11/1,1048,N,VIIRS,n,1,287.89,7.74,D,0
-9.408749,32.362701,340.18,0.63,0.54,2015/11/1,1048,N,VIIRS,n,1,294.65,7.74,D,0
-9.910901,28.462156,367,0.59,0.7,2015/11/1,1048,N,VIIRS,h,1,291,17.69,D,0
-9.916764,28.468372,351.08,0.59,0.7,2015/11/1,1048,N,VIIRS,n,1,290.87,12.44,D,0
-8.99964,35.572784,353.24,0.38,0.43,2015/11/1,1048,N,VIIRS,n,1,295.95,9.63,D,0
-8.905313,36.244675,345.7,0.52,0.42,2015/11/1,1048,N,VIIRS,l,1,303.84,14.05,D,0
-8.875642,36.722439,347.46,0.49,0.4,2015/11/1,1048,N,VIIRS,n,1,294.96,32.83,D,0
-9.004154,35.88427,340.35,0.55,0.43,2015/11/1,1048,N,VIIRS,l,1,303.78,10.13,D,0
-8.877059,36.721233,346.03,0.49,0.4,2015/11/1,1048,N,VIIRS,n,1,295.49,27.23,D,0
-9.004006,35.881805,342.32,0.55,0.43,2015/11/1,1048,N,VIIRS,l,1,304.82,13.24,D,0
-9.600307,31.574093,346.79,0.36,0.57,2015/11/1,1048,N,VIIRS,n,1,290.08,3.68,D,0
-9.552582,31.952288,336.03,0.34,0.56,2015/11/1,1048,N,VIIRS,n,1,293.67,3.87,D,0
-9.56087,31.928427,335.84,0.34,0.56,2015/11/1,1048,N,VIIRS,n,1,292.86,9.34,D,0
-9.561269,31.925282,367,0.34,0.56,2015/11/1,1048,N,VIIRS,h,1,292.39,9.34,D,0
-9.566469,31.925804,340.99,0.34,0.56,2015/11/1,1048,N,VIIRS,n,1,289.95,4.2,D,0
-9.1206,35.297737,336.55,0.4,0.44,2015/11/1,1048,N,VIIRS,n,1,294.41,80.54,D,0
-9.531509,32.199333,367,0.32,0.55,2015/11/1,1048,N,VIIRS,h,1,302.7,18.96,D,0
-9.571268,31.929451,338.26,0.34,0.56,2015/11/1,1048,N,VIIRS,n,1,287.22,4.2,D,0
-9.530706,32.403847,342.68,0.63,0.54,2015/11/1,1048,N,VIIRS,n,1,295.57,16.06,D,0
-9.062718,35.920742,337.91,0.55,0.43,2015/11/1,1048,N,VIIRS,l,1,299.32,8.12,D,0
-9.661932,31.802084,353.54,0.35,0.56,2015/11/1,1048,N,VIIRS,n,1,300.79,13.27,D,0
-9.661513,31.805241,367,0.35,0.56,2015/11/1,1048,N,VIIRS,h,1,299.49,13.27,D,0
-9.132633,35.683018,335.76,0.57,0.43,2015/11/1,1048,N,VIIRS,l,1,299.52,27.24,D,0
-9.129846,35.68449,332.04,0.57,0.43,2015/11/1,1048,N,VIIRS,l,1,296.86,15.67,D,0
